<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.12.31	20:49:00	21028.85	21031.45	21021.35	21021.35	267	0	150
2024.12.31	20:50:00	21021.95	21044.95	21020.05	21033.35	293	0	150
2024.12.31	20:51:00	21032.95	21032.95	21016.05	21017.35	268	0	150
2024.12.31	20:52:00	21017.05	21023.55	21009.05	21017.25	265	0	150
2024.12.31	20:53:00	21016.05	21019.05	21008.35	21012.55	245	0	150
2024.12.31	20:54:00	21013.85	21014.85	21008.35	21012.85	243	0	150
2024.12.31	20:55:00	21012.85	21018.55	21008.95	21015.55	265	0	150
2024.12.31	20:56:00	21015.55	21016.95	21011.05	21014.25	257	0	150
2024.12.31	20:57:00	21013.35	21015.05	20997.35	20999.35	287	0	150
2024.12.31	20:58:00	20999.35	21010.45	20999.35	21002.55	270	0	150
2024.12.31	20:59:00	21003.05	21006.95	20999.25	20999.55	253	0	150
2024.12.31	21:00:00	20999.85	21006.75	20991.05	21004.85	275	0	150
2024.12.31	21:01:00	21004.95	21007.35	20997.85	20997.85	265	0	150
2024.12.31	21:02:00	20996.05	20997.35	20977.45	20978.45	295	0	150
2024.12.31	21:03:00	20978.55	20990.95	20966.75	20985.85	306	0	150
2024.12.31	21:04:00	20985.55	20996.55	20981.05	20991.85	284	0	150
2024.12.31	21:05:00	20990.55	21010.35	20988.95	21003.05	287	0	150
2024.12.31	21:06:00	21002.55	21014.25	20999.05	21012.75	274	0	150
2024.12.31	21:07:00	21011.75	21021.45	21008.95	21020.85	271	0	150
2024.12.31	21:08:00	21020.85	21035.05	21020.85	21028.55	279	0	150
2024.12.31	21:09:00	21028.05	21035.85	21023.35	21032.95	253	0	150
2024.12.31	21:10:00	21032.55	21049.85	21032.55	21036.55	290	0	150
2024.12.31	21:11:00	21037.95	21049.35	21036.95	21040.35	258	0	150
2024.12.31	21:12:00	21041.05	21048.95	21039.55	21046.25	237	0	150
2024.12.31	21:13:00	21047.05	21051.85	21041.45	21042.85	267	0	150
2024.12.31	21:14:00	21043.25	21054.45	21043.25	21048.35	272	0	150
2024.12.31	21:15:00	21048.05	21050.85	21039.45	21039.85	259	0	150
2024.12.31	21:16:00	21039.55	21042.05	21030.95	21031.25	270	0	150
2024.12.31	21:17:00	21030.75	21034.35	21018.55	21020.55	257	0	150
2024.12.31	21:18:00	21021.05	21023.85	21008.25	21013.35	278	0	150
2024.12.31	21:19:00	21013.05	21015.25	21004.55	21006.85	275	0	150
2024.12.31	21:20:00	21007.95	21011.75	20991.25	20994.45	287	0	150
2024.12.31	21:21:00	20994.55	21001.05	20982.55	20984.45	283	0	150
2024.12.31	21:22:00	20984.55	20986.55	20978.45	20981.95	284	0	150
2024.12.31	21:23:00	20981.75	21006.05	20980.55	20993.05	286	0	150
2024.12.31	21:24:00	20993.25	20997.75	20982.25	20987.45	257	0	150
2024.12.31	21:25:00	20987.55	20995.05	20987.55	20992.55	258	0	150
2024.12.31	21:26:00	20992.35	21007.45	20991.55	20997.85	272	0	150
2024.12.31	21:27:00	20998.05	21001.85	20989.85	20989.95	253	0	150
2024.12.31	21:28:00	20990.05	20993.85	20983.55	20990.05	253	0	150
2024.12.31	21:29:00	20989.85	20990.95	20976.35	20977.85	259	0	150
2024.12.31	21:30:00	20978.45	20985.95	20974.25	20984.75	278	0	150
2024.12.31	21:31:00	20984.85	20984.85	20972.05	20974.05	272	0	150
2024.12.31	21:32:00	20972.95	20982.55	20972.45	20978.35	279	0	150
2024.12.31	21:33:00	20977.75	20986.25	20974.45	20980.55	261	0	150
2024.12.31	21:34:00	20980.55	20981.95	20973.55	20974.75	252	0	150
2024.12.31	21:35:00	20974.85	20991.35	20973.55	20990.35	272	0	150
2024.12.31	21:36:00	20990.05	20990.75	20979.25	20985.35	253	0	150
2024.12.31	21:37:00	20984.35	20997.75	20983.05	20996.55	278	0	150
2024.12.31	21:38:00	20996.55	21000.25	20989.85	20998.55	265	0	150
2024.12.31	21:39:00	20998.55	21005.55	20996.45	21001.05	269	0	150
2024.12.31	21:40:00	21001.05	21003.05	20984.05	20984.05	283	0	150
2024.12.31	21:41:00	20984.55	20988.05	20977.75	20978.55	262	0	150
2024.12.31	21:42:00	20978.45	20980.05	20962.25	20963.45	286	0	150
2024.12.31	21:43:00	20963.55	20970.75	20961.45	20968.05	296	0	150
2024.12.31	21:44:00	20966.95	20991.05	20966.95	20990.85	289	0	150
2024.12.31	21:45:00	20991.85	20998.55	20983.55	20997.85	278	0	150
2024.12.31	21:46:00	20997.25	20997.75	20984.35	20988.55	278	0	150
2024.12.31	21:47:00	20988.05	20990.75	20982.05	20982.85	261	0	150
2024.12.31	21:48:00	20983.95	21000.95	20983.35	20995.05	264	0	150
2024.12.31	21:49:00	20995.45	21003.25	20990.45	20993.55	248	0	150
2024.12.31	21:50:00	20993.45	21005.05	20991.55	20992.05	242	0	150
2024.12.31	21:51:00	20992.75	21005.35	20991.55	21002.95	255	0	150
2024.12.31	21:52:00	21002.45	21026.75	21001.55	21024.35	296	0	150
2024.12.31	21:53:00	21025.05	21033.25	21021.55	21023.35	290	0	150
2024.12.31	21:54:00	21022.45	21022.75	21008.55	21014.85	262	0	150
2024.12.31	21:55:00	21014.55	21018.55	21011.55	21014.85	243	0	150
2024.12.31	21:56:00	21014.85	21031.25	21014.85	21029.75	277	0	150
2024.12.31	21:57:00	21027.75	21041.35	21027.05	21039.05	274	0	150
2024.12.31	21:58:00	21039.05	21043.35	21032.55	21039.95	264	0	150
2024.12.31	21:59:00	21038.85	21048.25	21035.75	21048.05	276	0	150
2024.12.31	22:00:00	21042.55	21042.55	21035.95	21041.05	293	0	150
2024.12.31	22:01:00	21041.25	21045.75	21034.45	21039.75	277	0	150
2024.12.31	22:02:00	21039.25	21043.05	21036.35	21037.55	262	0	150
2024.12.31	22:03:00	21037.75	21039.25	21028.35	21034.75	264	0	150
2024.12.31	22:04:00	21033.45	21040.95	21031.75	21035.95	260	0	150
2024.12.31	22:05:00	21036.05	21044.35	21032.45	21041.45	248	0	150
2024.12.31	22:06:00	21041.45	21065.45	21040.95	21057.45	294	0	150
2024.12.31	22:07:00	21056.85	21060.25	21052.05	21054.55	265	0	150
2024.12.31	22:08:00	21052.75	21057.45	21044.85	21045.35	273	0	150
2024.12.31	22:09:00	21045.25	21052.05	21042.25	21048.45	252	0	150
2024.12.31	22:10:00	21045.05	21048.75	21034.05	21034.05	269	0	150
2024.12.31	22:11:00	21030.35	21037.55	21020.85	21026.25	291	0	150
2024.12.31	22:12:00	21026.05	21028.35	21012.55	21013.95	283	0	150
2024.12.31	22:13:00	21013.85	21016.85	20994.05	20994.05	285	0	150
2024.12.31	22:14:00	20994.85	21009.45	20994.35	21004.35	259	0	150
2024.12.31	22:15:00	21004.55	21014.85	20997.35	21005.55	278	0	150
2024.12.31	22:16:00	21005.85	21009.85	20993.55	21005.35	253	0	150
2024.12.31	22:17:00	21005.05	21021.55	21005.05	21011.45	275	0	150
2024.12.31	22:18:00	21011.45	21030.35	21011.05	21018.55	274	0	150
2024.12.31	22:19:00	21017.85	21031.55	21015.55	21028.05	255	0	150
2024.12.31	22:20:00	21029.95	21045.55	21028.85	21042.55	268	0	150
2024.12.31	22:21:00	21042.35	21055.55	21037.25	21051.25	265	0	150
2024.12.31	22:22:00	21050.45	21067.55	21048.95	21064.35	282	0	150
2024.12.31	22:23:00	21064.85	21072.85	21058.85	21061.55	293	0	150
2024.12.31	22:24:00	21061.85	21063.55	21046.45	21048.05	274	0	150
2024.12.31	22:25:00	21048.25	21073.35	21041.05	21072.05	288	0	150
2024.12.31	22:26:00	21072.05	21084.35	21071.05	21075.85	285	0	150
2024.12.31	22:27:00	21074.55	21075.25	21058.75	21070.55	287	0	150
2024.12.31	22:28:00	21070.85	21075.35	21062.85	21074.05	251	0	150
2024.12.31	22:29:00	21074.05	21089.35	21073.05	21088.55	286	0	150
2024.12.31	22:30:00	21085.35	21094.75	21069.55	21073.85	304	0	150
2024.12.31	22:31:00	21070.55	21078.05	21047.25	21078.05	289	0	150
2024.12.31	22:32:00	21073.55	21075.35	21066.55	21069.55	271	0	150
2024.12.31	22:33:00	21069.85	21069.85	21052.35	21054.25	279	0	150
2024.12.31	22:34:00	21053.55	21065.25	21049.75	21065.25	284	0	150
2024.12.31	22:35:00	21064.85	21093.35	21061.05	21086.45	301	0	150
2024.12.31	22:36:00	21086.95	21094.05	21067.75	21075.05	304	0	150
2024.12.31	22:37:00	21074.25	21078.75	21049.25	21050.95	282	0	150
2024.12.31	22:38:00	21047.85	21061.05	21044.35	21050.05	279	0	150
2024.12.31	22:39:00	21050.05	21061.85	21041.85	21048.55	293	0	150
2024.12.31	22:40:00	21048.85	21048.85	21032.85	21046.05	291	0	150
2024.12.31	22:41:00	21046.05	21062.75	21046.05	21062.05	294	0	150
2024.12.31	22:42:00	21061.85	21070.95	21044.85	21060.05	301	0	150
2024.12.31	22:43:00	21061.35	21064.55	21051.85	21058.85	283	0	150
2024.12.31	22:44:00	21057.75	21061.45	21044.55	21047.25	278	0	150
2024.12.31	22:45:00	21046.35	21050.05	21027.55	21032.95	317	0	150
2024.12.31	22:46:00	21031.85	21040.25	21020.55	21033.05	288	0	150
2024.12.31	22:47:00	21032.85	21060.75	21030.35	21051.55	307	0	150
2024.12.31	22:48:00	21050.45	21066.25	21050.45	21064.85	287	0	150
2024.12.31	22:49:00	21064.75	21077.25	21057.45	21065.55	296	0	150
2024.12.31	22:50:00	21061.55	21061.55	21022.95	21036.75	321	0	150
2024.12.31	22:51:00	21036.55	21049.95	21032.35	21035.95	301	0	150
2024.12.31	22:52:00	21033.25	21047.85	21018.05	21025.75	315	0	150
2024.12.31	22:53:00	21025.75	21025.75	21000.25	21007.85	320	0	150
2024.12.31	22:54:00	21010.55	21027.55	20990.45	20990.45	329	0	150
2024.12.31	22:55:00	20985.45	20998.35	20969.25	20974.95	337	0	150
2024.12.31	22:56:00	20976.75	20998.45	20975.05	20980.85	329	0	150
2024.12.31	22:57:00	20979.85	21002.85	20977.75	21000.05	301	0	150
2024.12.31	22:58:00	21004.45	21004.55	20984.85	20994.95	299	0	150
2024.12.31	22:59:00	21000.05	21014.85	20998.45	21000.55	320	0	150
2024.12.31	23:00:00	21000.34	21010.94	20976.54	21008.04	325	0	172
2024.12.31	23:01:00	21007.74	21022.14	21006.64	21012.04	284	0	312
2024.12.31	23:02:00	21012.24	21014.64	21005.24	21011.54	249	0	312
2024.12.31	23:03:00	21011.74	21013.44	20997.04	20999.14	238	0	312
2024.12.31	23:04:00	20999.04	21005.64	20999.04	21004.04	223	0	312
2024.12.31	23:05:00	21004.54	21013.24	20997.24	21004.64	215	0	312
2024.12.31	23:06:00	21008.24	21014.44	21002.74	21013.54	177	0	312
2024.12.31	23:07:00	21013.74	21023.24	21011.24	21021.54	202	0	312
2024.12.31	23:08:00	21021.54	21028.44	21013.54	21014.94	204	0	312
2024.12.31	23:09:00	21015.64	21022.04	21009.54	21022.04	176	0	312
2024.12.31	23:10:00	21021.24	21023.64	21018.54	21018.64	159	0	312
2024.12.31	23:11:00	21018.54	21021.94	21011.54	21019.94	165	0	312
2024.12.31	23:12:00	21020.04	21023.24	21013.44	21022.04	138	0	312
2024.12.31	23:13:00	21022.04	21022.74	21020.04	21020.04	111	0	312
2024.12.31	23:14:00	21020.04	21022.64	21015.14	21017.04	140	0	312
2024.12.31	23:15:00	21017.94	21018.44	21009.54	21010.64	132	0	312
2024.12.31	23:16:00	21009.44	21014.44	21009.44	21011.74	102	0	312
2024.12.31	23:17:00	21011.54	21015.44	21011.14	21014.74	77	0	312
2024.12.31	23:18:00	21014.24	21025.24	21014.14	21024.24	118	0	312
2024.12.31	23:19:00	21024.44	21025.04	21018.74	21020.94	118	0	312
2024.12.31	23:20:00	21020.74	21021.94	21017.54	21018.74	101	0	312
2024.12.31	23:21:00	21018.44	21018.54	21012.04	21013.64	111	0	312
2024.12.31	23:22:00	21014.04	21019.04	21013.24	21017.74	85	0	312
2024.12.31	23:23:00	21018.44	21018.44	21014.64	21016.24	104	0	312
2024.12.31	23:24:00	21015.44	21018.14	21006.94	21015.24	135	0	312
2024.12.31	23:25:00	21015.24	21018.94	21011.04	21013.24	102	0	312
2024.12.31	23:26:00	21013.14	21014.44	21008.04	21011.04	121	0	312
2024.12.31	23:27:00	21010.74	21010.94	21001.54	21003.14	134	0	312
2024.12.31	23:28:00	21003.94	21011.64	21003.94	21010.04	115	0	312
2024.12.31	23:29:00	21009.44	21010.04	21007.04	21008.14	83	0	312
2024.12.31	23:30:00	21008.14	21014.94	21008.14	21011.54	99	0	312
2024.12.31	23:31:00	21011.44	21011.74	21007.54	21009.54	68	0	312
2024.12.31	23:32:00	21008.54	21008.54	21005.44	21007.14	62	0	312
2024.12.31	23:33:00	21007.44	21007.44	21003.04	21003.44	56	0	302
2024.12.31	23:34:00	21003.44	21009.44	21003.34	21009.34	61	0	292
2024.12.31	23:35:00	21009.44	21012.54	21007.84	21008.94	88	0	292
2024.12.31	23:36:00	21009.34	21021.54	21008.54	21018.74	120	0	302
2024.12.31	23:37:00	21019.44	21024.24	21019.04	21022.14	82	0	312
2024.12.31	23:38:00	21021.94	21026.54	21021.94	21024.74	89	0	312
2024.12.31	23:39:00	21024.74	21024.74	21018.74	21018.74	71	0	312
2024.12.31	23:40:00	21018.24	21019.64	21017.74	21018.54	52	0	312
2024.12.31	23:41:00	21018.44	21022.04	21016.74	21019.04	66	0	282
2024.12.31	23:42:00	21018.94	21020.94	21017.54	21019.64	51	0	262
2024.12.31	23:43:00	21021.24	21026.44	21021.24	21024.94	72	0	262
2024.12.31	23:44:00	21025.24	21029.44	21025.24	21026.94	95	0	252
2024.12.31	23:45:00	21026.64	21027.14	21020.34	21021.54	102	0	282
2024.12.31	23:46:00	21021.34	21022.74	21019.24	21019.54	52	0	302
2024.12.31	23:47:00	21018.74	21023.24	21017.54	21018.24	68	0	302
2024.12.31	23:48:00	21017.54	21019.74	21015.74	21017.14	66	0	312
2024.12.31	23:49:00	21017.24	21018.44	21014.04	21014.74	76	0	312
2025.01.02	01:05:00	21100.15	21104.25	21088.65	21093.65	153	0	290
2025.01.02	01:06:00	21093.15	21093.75	21086.05	21091.35	119	0	290
2025.01.02	01:07:00	21091.65	21092.05	21086.15	21088.25	73	0	290
2025.01.02	01:08:00	21088.85	21097.25	21087.25	21096.05	70	0	290
2025.01.02	01:09:00	21098.05	21099.25	21091.75	21092.15	85	0	290
2025.01.02	01:10:00	21091.15	21091.15	21085.25	21086.85	85	0	290
2025.01.02	01:11:00	21087.15	21090.15	21087.15	21087.75	27	0	290
2025.01.02	01:12:00	21087.25	21089.15	21081.65	21081.65	44	0	290
2025.01.02	01:13:00	21081.75	21088.25	21081.15	21087.55	73	0	290
2025.01.02	01:14:00	21086.75	21088.05	21083.25	21084.35	50	0	290
2025.01.02	01:15:00	21084.05	21095.05	21084.05	21094.55	75	0	280
2025.01.02	01:16:00	21094.65	21094.95	21089.35	21089.85	50	0	280
2025.01.02	01:17:00	21090.05	21090.55	21086.05	21087.05	31	0	270
2025.01.02	01:18:00	21087.05	21087.05	21077.35	21079.55	73	0	260
2025.01.02	01:19:00	21079.55	21080.15	21078.55	21079.15	53	0	290
2025.01.02	01:20:00	21079.05	21079.15	21070.65	21071.75	93	0	290
2025.01.02	01:21:00	21073.15	21082.35	21071.75	21082.35	51	0	290
2025.01.02	01:22:00	21082.55	21087.25	21079.25	21081.65	59	0	290
2025.01.02	01:23:00	21082.05	21082.75	21078.55	21080.15	42	0	290
2025.01.02	01:24:00	21080.05	21081.75	21075.55	21081.75	60	0	290
2025.01.02	01:25:00	21081.85	21085.55	21079.15	21084.25	57	0	290
2025.01.02	01:26:00	21082.35	21086.15	21080.75	21082.55	58	0	290
2025.01.02	01:27:00	21083.15	21084.15	21077.05	21079.05	52	0	290
2025.01.02	01:28:00	21079.25	21079.55	21075.55	21076.55	54	0	290
2025.01.02	01:29:00	21076.15	21084.75	21076.05	21081.85	59	0	290
2025.01.02	01:30:00	21082.05	21088.85	21082.05	21087.85	92	0	290
2025.01.02	01:31:00	21087.75	21087.75	21077.35	21078.35	69	0	290
2025.01.02	01:32:00	21078.05	21079.75	21074.85	21077.25	48	0	290
2025.01.02	01:33:00	21077.75	21077.75	21074.65	21076.35	39	0	290
2025.01.02	01:34:00	21076.25	21078.15	21075.05	21075.05	45	0	290
2025.01.02	01:35:00	21075.15	21076.15	21063.65	21064.15	70	0	290
2025.01.02	01:36:00	21064.05	21064.05	21055.35	21061.85	136	0	290
2025.01.02	01:37:00	21058.65	21062.55	21054.85	21056.55	102	0	290
2025.01.02	01:38:00	21056.15	21056.15	21034.65	21041.85	165	0	290
2025.01.02	01:39:00	21044.15	21053.15	21043.15	21052.55	124	0	290
2025.01.02	01:40:00	21052.35	21052.55	21043.85	21044.15	85	0	290
2025.01.02	01:41:00	21043.75	21051.05	21043.25	21050.55	86	0	290
2025.01.02	01:42:00	21050.65	21051.35	21049.35	21049.55	39	0	290
2025.01.02	01:43:00	21050.65	21055.65	21048.75	21049.15	76	0	290
2025.01.02	01:44:00	21050.05	21053.05	21043.05	21043.35	63	0	290
2025.01.02	01:45:00	21042.85	21046.55	21034.55	21035.15	133	0	290
2025.01.02	01:46:00	21035.05	21039.05	21028.25	21036.15	111	0	290
2025.01.02	01:47:00	21036.25	21036.75	21031.65	21033.55	97	0	290
2025.01.02	01:48:00	21030.55	21037.15	21030.35	21033.55	80	0	290
2025.01.02	01:49:00	21034.25	21036.85	21031.25	21036.25	69	0	290
2025.01.02	01:50:00	21036.55	21042.35	21035.35	21042.35	104	0	290
2025.01.02	01:51:00	21042.15	21046.55	21041.25	21041.55	73	0	290
2025.01.02	01:52:00	21041.65	21049.15	21041.65	21048.55	67	0	290
2025.01.02	01:53:00	21049.15	21051.55	21045.75	21046.75	76	0	290
2025.01.02	01:54:00	21046.65	21049.15	21046.05	21049.05	50	0	290
2025.01.02	01:55:00	21049.15	21049.55	21045.75	21046.15	46	0	290
2025.01.02	01:56:00	21047.55	21049.35	21046.05	21049.15	45	0	290
2025.01.02	01:57:00	21049.35	21052.15	21047.95	21050.65	54	0	270
2025.01.02	01:58:00	21050.75	21052.75	21049.95	21050.75	33	0	260
2025.01.02	01:59:00	21050.95	21053.35	21050.85	21050.95	32	0	220
2025.01.02	02:00:00	21050.95	21051.65	21041.25	21041.85	91	0	210
2025.01.02	02:01:00	21041.85	21045.15	21040.05	21041.55	93	0	270
2025.01.02	02:02:00	21041.65	21042.15	21027.55	21027.55	132	0	290
2025.01.02	02:03:00	21027.75	21030.55	21019.55	21022.35	168	0	290
2025.01.02	02:04:00	21022.85	21024.65	21011.55	21011.65	152	0	290
2025.01.02	02:05:00	21009.75	21016.15	21007.25	21013.35	172	0	290
2025.01.02	02:06:00	21013.35	21016.85	21006.25	21012.05	107	0	290
2025.01.02	02:07:00	21012.35	21014.25	21010.75	21013.75	67	0	290
2025.01.02	02:08:00	21014.25	21019.25	21013.75	21018.25	95	0	290
2025.01.02	02:09:00	21018.15	21022.55	21015.25	21020.25	116	0	290
2025.01.02	02:10:00	21020.35	21020.35	20999.75	21002.05	182	0	290
2025.01.02	02:11:00	21002.05	21008.05	21000.05	21003.35	120	0	290
2025.01.02	02:12:00	21002.85	21005.85	20990.05	20990.35	118	0	290
2025.01.02	02:13:00	20990.55	20998.35	20986.35	20998.35	135	0	290
2025.01.02	02:14:00	20998.55	21001.35	20992.55	20995.85	89	0	290
2025.01.02	02:15:00	20995.85	21001.65	20988.65	20988.65	163	0	290
2025.01.02	02:16:00	20987.65	20990.15	20948.75	20955.85	248	0	290
2025.01.02	02:17:00	20957.75	20961.55	20921.35	20922.65	256	0	290
2025.01.02	02:18:00	20922.25	20929.75	20905.65	20928.65	254	0	290
2025.01.02	02:19:00	20928.55	20935.75	20920.75	20935.75	197	0	290
2025.01.02	02:20:00	20935.25	20935.85	20927.55	20931.55	134	0	290
2025.01.02	02:21:00	20929.85	20934.15	20926.15	20929.75	133	0	290
2025.01.02	02:22:00	20929.55	20940.15	20929.25	20935.15	139	0	290
2025.01.02	02:23:00	20934.75	20939.05	20930.15	20933.35	137	0	290
2025.01.02	02:24:00	20934.75	20939.15	20931.85	20938.25	92	0	290
2025.01.02	02:25:00	20938.25	20946.75	20935.75	20945.25	139	0	290
2025.01.02	02:26:00	20945.65	20945.75	20938.75	20941.85	110	0	290
2025.01.02	02:27:00	20941.85	20946.05	20941.25	20942.05	98	0	290
2025.01.02	02:28:00	20942.25	20943.05	20928.05	20928.05	109	0	290
2025.01.02	02:29:00	20927.85	20928.85	20918.05	20928.05	157	0	290
2025.01.02	02:30:00	20928.05	20928.05	20917.55	20922.55	145	0	290
2025.01.02	02:31:00	20922.05	20942.55	20920.05	20942.05	153	0	290
2025.01.02	02:32:00	20942.75	20950.25	20942.75	20945.35	162	0	290
2025.01.02	02:33:00	20945.65	20958.75	20940.05	20956.05	183	0	290
2025.01.02	02:34:00	20955.35	20958.55	20954.35	20955.05	137	0	290
2025.01.02	02:35:00	20955.05	20955.55	20951.25	20954.15	115	0	290
2025.01.02	02:36:00	20954.15	20957.15	20946.35	20951.55	89	0	290
2025.01.02	02:37:00	20951.75	20959.05	20950.75	20959.05	110	0	290
2025.01.02	02:38:00	20959.05	20972.85	20958.75	20969.75	164	0	290
2025.01.02	02:39:00	20970.05	20971.75	20964.55	20967.65	112	0	290
2025.01.02	02:40:00	20969.15	20970.15	20965.05	20968.05	86	0	290
2025.01.02	02:41:00	20969.55	20980.15	20968.35	20979.05	109	0	290
2025.01.02	02:42:00	20978.55	20987.05	20977.75	20986.85	137	0	290
2025.01.02	02:43:00	20987.05	20998.65	20986.55	20997.25	153	0	290
2025.01.02	02:44:00	20996.85	21001.65	20996.65	21001.15	98	0	290
2025.01.02	02:45:00	21001.25	21007.85	20999.15	21006.75	138	0	290
2025.01.02	02:46:00	21006.85	21023.85	21003.35	21019.65	183	0	290
2025.01.02	02:47:00	21020.25	21020.25	21007.25	21015.05	158	0	290
2025.01.02	02:48:00	21015.25	21020.35	21013.65	21016.15	119	0	290
2025.01.02	02:49:00	21016.05	21017.05	21009.75	21010.75	103	0	290
2025.01.02	02:50:00	21010.25	21014.85	21008.65	21010.75	101	0	290
2025.01.02	02:51:00	21010.85	21012.25	21005.05	21007.25	133	0	290
2025.01.02	02:52:00	21007.25	21017.25	21004.85	21015.55	124	0	290
2025.01.02	02:53:00	21014.65	21021.15	21014.65	21019.15	108	0	290
2025.01.02	02:54:00	21018.75	21027.15	21018.35	21022.25	133	0	290
2025.01.02	02:55:00	21021.65	21024.65	21018.85	21024.25	70	0	290
2025.01.02	02:56:00	21024.05	21032.05	21023.85	21025.25	153	0	290
2025.01.02	02:57:00	21025.15	21025.35	21013.25	21015.75	135	0	290
2025.01.02	02:58:00	21015.75	21017.85	21010.25	21012.35	151	0	290
2025.01.02	02:59:00	21012.55	21015.25	21010.35	21015.05	69	0	290
2025.01.02	03:00:00	21015.05	21032.05	21015.05	21028.35	198	0	290
2025.01.02	03:01:00	21029.85	21050.15	21029.85	21046.35	223	0	290
2025.01.02	03:02:00	21046.25	21060.55	21044.75	21058.55	214	0	290
2025.01.02	03:03:00	21059.15	21060.15	21051.25	21056.35	197	0	290
2025.01.02	03:04:00	21057.05	21058.65	21046.55	21046.75	162	0	290
2025.01.02	03:05:00	21046.85	21048.85	21042.55	21048.15	135	0	290
2025.01.02	03:06:00	21047.05	21065.75	21047.05	21060.55	196	0	290
2025.01.02	03:07:00	21060.65	21062.15	21051.85	21054.55	142	0	290
2025.01.02	03:08:00	21054.35	21054.35	21047.35	21053.05	131	0	290
2025.01.02	03:09:00	21052.85	21053.05	21043.25	21043.35	153	0	290
2025.01.02	03:10:00	21043.25	21060.25	21043.25	21058.05	156	0	290
2025.01.02	03:11:00	21057.85	21058.15	21053.55	21054.15	125	0	290
2025.01.02	03:12:00	21053.25	21053.25	21047.65	21051.75	93	0	290
2025.01.02	03:13:00	21052.35	21057.05	21051.05	21057.05	96	0	290
2025.01.02	03:14:00	21057.05	21058.75	21053.75	21057.55	92	0	290
2025.01.02	03:15:00	21057.25	21070.25	21055.35	21068.15	195	0	290
2025.01.02	03:16:00	21068.85	21070.15	21060.15	21064.55	134	0	290
2025.01.02	03:17:00	21064.25	21066.05	21058.05	21059.35	129	0	290
2025.01.02	03:18:00	21059.15	21059.85	21053.85	21058.05	119	0	290
2025.01.02	03:19:00	21058.25	21058.65	21051.65	21052.35	132	0	290
